statistic_yyy,according,site_id,birth_order,birth_sex,mother_age,birth_count
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,15～19歲,0
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,20～24歲,0
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,25～29歲,0
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,30～34歲,0
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,35～39歲,0
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,40～44歲,0
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,45～49歲,0
106,按登記日期分,新竹縣北埔鄉,9胎以上,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,1胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,男,25～29歲,3
106,按登記日期分,新竹縣峨眉鄉,1胎,男,30～34歲,4
106,按登記日期分,新竹縣峨眉鄉,1胎,男,35～39歲,2
106,按登記日期分,新竹縣峨眉鄉,1胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,2胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,男,20～24歲,2
106,按登記日期分,新竹縣峨眉鄉,2胎,男,25～29歲,2
106,按登記日期分,新竹縣峨眉鄉,2胎,男,30～34歲,2
106,按登記日期分,新竹縣峨眉鄉,2胎,男,35～39歲,3
106,按登記日期分,新竹縣峨眉鄉,2胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,3胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,男,25～29歲,1
106,按登記日期分,新竹縣峨眉鄉,3胎,男,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,男,35～39歲,1
106,按登記日期分,新竹縣峨眉鄉,3胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,男,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,1胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,女,25～29歲,6
106,按登記日期分,新竹縣峨眉鄉,1胎,女,30～34歲,5
106,按登記日期分,新竹縣峨眉鄉,1胎,女,35～39歲,1
106,按登記日期分,新竹縣峨眉鄉,1胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,1胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,2胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,女,20～24歲,1
106,按登記日期分,新竹縣峨眉鄉,2胎,女,25～29歲,2
106,按登記日期分,新竹縣峨眉鄉,2胎,女,30～34歲,2
106,按登記日期分,新竹縣峨眉鄉,2胎,女,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,2胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,3胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,女,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,女,30～34歲,2
106,按登記日期分,新竹縣峨眉鄉,3胎,女,35～39歲,1
106,按登記日期分,新竹縣峨眉鄉,3胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,3胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,4胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,5胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,6胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,7胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,8胎,女,50歲以上,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,未滿15歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,15～19歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,20～24歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,25～29歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,30～34歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,35～39歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,40～44歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,45～49歲,0
106,按登記日期分,新竹縣峨眉鄉,9胎以上,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,1胎,男,未滿15歲,1
106,按登記日期分,新竹縣尖石鄉,1胎,男,15～19歲,6
106,按登記日期分,新竹縣尖石鄉,1胎,男,20～24歲,7
106,按登記日期分,新竹縣尖石鄉,1胎,男,25～29歲,5
106,按登記日期分,新竹縣尖石鄉,1胎,男,30～34歲,1
106,按登記日期分,新竹縣尖石鄉,1胎,男,35～39歲,1
106,按登記日期分,新竹縣尖石鄉,1胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,1胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,1胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,2胎,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,男,15～19歲,1
106,按登記日期分,新竹縣尖石鄉,2胎,男,20～24歲,12
106,按登記日期分,新竹縣尖石鄉,2胎,男,25～29歲,4
106,按登記日期分,新竹縣尖石鄉,2胎,男,30～34歲,5
106,按登記日期分,新竹縣尖石鄉,2胎,男,35～39歲,2
106,按登記日期分,新竹縣尖石鄉,2胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,3胎,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,男,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,男,20～24歲,3
106,按登記日期分,新竹縣尖石鄉,3胎,男,25～29歲,6
106,按登記日期分,新竹縣尖石鄉,3胎,男,30～34歲,4
106,按登記日期分,新竹縣尖石鄉,3胎,男,35～39歲,2
106,按登記日期分,新竹縣尖石鄉,3胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,4胎,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,男,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,男,20～24歲,2
106,按登記日期分,新竹縣尖石鄉,4胎,男,25～29歲,1
106,按登記日期分,新竹縣尖石鄉,4胎,男,30～34歲,4
106,按登記日期分,新竹縣尖石鄉,4胎,男,35～39歲,3
106,按登記日期分,新竹縣尖石鄉,4胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,5胎,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,男,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,男,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,男,25～29歲,1
106,按登記日期分,新竹縣尖石鄉,5胎,男,30～34歲,3
106,按登記日期分,新竹縣尖石鄉,5胎,男,35～39歲,2
106,按登記日期分,新竹縣尖石鄉,5胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,6胎,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,男,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,男,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,男,25～29歲,1
106,按登記日期分,新竹縣尖石鄉,6胎,男,30～34歲,2
106,按登記日期分,新竹縣尖石鄉,6胎,男,35～39歲,1
106,按登記日期分,新竹縣尖石鄉,6胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,25～29歲,1
106,按登記日期分,新竹縣尖石鄉,7胎,男,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,25～29歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,25～29歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,男,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,1胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,1胎,女,15～19歲,5
106,按登記日期分,新竹縣尖石鄉,1胎,女,20～24歲,7
106,按登記日期分,新竹縣尖石鄉,1胎,女,25～29歲,5
106,按登記日期分,新竹縣尖石鄉,1胎,女,30～34歲,1
106,按登記日期分,新竹縣尖石鄉,1胎,女,35～39歲,1
106,按登記日期分,新竹縣尖石鄉,1胎,女,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,1胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,1胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,2胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,女,20～24歲,13
106,按登記日期分,新竹縣尖石鄉,2胎,女,25～29歲,3
106,按登記日期分,新竹縣尖石鄉,2胎,女,30～34歲,7
106,按登記日期分,新竹縣尖石鄉,2胎,女,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,女,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,2胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,3胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,女,20～24歲,3
106,按登記日期分,新竹縣尖石鄉,3胎,女,25～29歲,6
106,按登記日期分,新竹縣尖石鄉,3胎,女,30～34歲,2
106,按登記日期分,新竹縣尖石鄉,3胎,女,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,女,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,3胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,4胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,女,20～24歲,2
106,按登記日期分,新竹縣尖石鄉,4胎,女,25～29歲,5
106,按登記日期分,新竹縣尖石鄉,4胎,女,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,女,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,女,40～44歲,1
106,按登記日期分,新竹縣尖石鄉,4胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,4胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,5胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,女,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,女,25～29歲,4
106,按登記日期分,新竹縣尖石鄉,5胎,女,30～34歲,2
106,按登記日期分,新竹縣尖石鄉,5胎,女,35～39歲,1
106,按登記日期分,新竹縣尖石鄉,5胎,女,40～44歲,1
106,按登記日期分,新竹縣尖石鄉,5胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,5胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,25～29歲,2
106,按登記日期分,新竹縣尖石鄉,6胎,女,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,6胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,25～29歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,7胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,25～29歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,8胎,女,50歲以上,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,未滿15歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,15～19歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,20～24歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,25～29歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,30～34歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,35～39歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,40～44歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,45～49歲,0
106,按登記日期分,新竹縣尖石鄉,9胎以上,女,50歲以上,0
106,按登記日期分,新竹縣五峰鄉,1胎,男,未滿15歲,0
106,按登記日期分,新竹縣五峰鄉,1胎,男,15～19歲,4
106,按登記日期分,新竹縣五峰鄉,1胎,男,20～24歲,4
106,按登記日期分,新竹縣五峰鄉,1胎,男,25～29歲,5
106,按登記日期分,新竹縣五峰鄉,1胎,男,30～34歲,0
106,按登記日期分,新竹縣五峰鄉,1胎,男,35～39歲,1
106,按登記日期分,新竹縣五峰鄉,1胎,男,40～44歲,1
106,按登記日期分,新竹縣五峰鄉,1胎,男,45～49歲,0
106,按登記日期分,新竹縣五峰鄉,1胎,男,50歲以上,0
106,按登記日期分,新竹縣五峰鄉,2胎,男,未滿15歲,0
106,按登記日期分,新竹縣五峰鄉,2胎,男,15～19歲,1
106,按登記日期分,新竹縣五峰鄉,2胎,男,20～24歲,3
106,按登記日期分,新竹縣五峰鄉,2胎,男,25～29歲,2
106,按登記日期分,新竹縣五峰鄉,2胎,男,30～34歲,2
106,按登記日期分,新竹縣五峰鄉,2胎,男,35～39歲,2
106,按登記日期分,新竹縣五峰鄉,2胎,男,40～44歲,0
106,按登記日期分,新竹縣五峰鄉,2胎,男,45～49歲,0
106,按登記日期分,新竹縣五峰鄉,2胎,男,50歲以上,0
106,按登記日期分,新竹縣五峰鄉,3胎,男,未滿15歲,0
106,按登記日期分,新竹縣五峰鄉,3胎,男,15～19歲,0
106,按登記日期分,新竹縣五峰鄉,3胎,男,20～24歲,3
106,按登記日期分,新竹縣五峰鄉,3胎,男,25～29歲,2
106,按登記日期分,新竹縣五峰鄉,3胎,男,30～34歲,0
106,按登記日期分,新竹縣五峰鄉,3胎,男,35～39歲,0
106,按登記日期分,新竹縣五峰鄉,3胎,男,40～44歲,0
106,按登記日期分,新竹縣五峰鄉,3胎,男,45～49歲,0
106,按登記日期分,新竹縣五峰鄉,3胎,男,50歲以上,0
106,按登記日期分,新竹縣五峰鄉,4胎,男,未滿15歲,0
106,按登記日期分,新竹縣五峰鄉,4胎,男,15～19歲,0
106,按登記日期分,新竹縣五峰鄉,4胎,男,20～24歲,1
106,按登記日期分,新竹縣五峰鄉,4胎,男,25～29歲,1
106,按登記日期分,新竹縣五峰鄉,4胎,男,30～34歲,1
106,按登記日期分,新竹縣五峰鄉,4胎,男,35～39歲,1
106,按登記日期分,新竹縣五峰鄉,4胎,男,40～44歲,0
106,按登記日期分,新竹縣五峰鄉,4胎,男,45～49歲,0
106,按登記日期分,新竹縣五峰鄉,4胎,男,50歲以上,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,未滿15歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,15～19歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,20～24歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,25～29歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,30～34歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,35～39歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,40～44歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,45～49歲,0
106,按登記日期分,新竹縣五峰鄉,5胎,男,50歲以上,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,未滿15歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,15～19歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,20～24歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,25～29歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,30～34歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,35～39歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,40～44歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,45～49歲,0
106,按登記日期分,新竹縣五峰鄉,6胎,男,50歲以上,0
106,按登記日期分,新竹縣五峰鄉,7胎,男,未滿15歲,0
106,按登記日期分,新竹縣五峰鄉,7胎,男,15～19歲,0
106,按登記日期分,新竹縣五峰鄉,7胎,男,20～24歲,0
106,按登記日期分,新竹縣五峰鄉,7胎,男,25～29歲,0
